m/z	retention_time	p-value	t-score	custom_id
73.0648701964687	474.584274291992	0.06429081115194385	2.494125802481935	M73.06487T474.5843
73.0648835704674	453.954559326172	0.2785909983523093	1.589665830858064	M73.064884T453.9546
73.0648551180864	205.24235534668	0.00035065920739159903	4.669094954551292	M73.064855T205.2424
73.0647735915547	533.774383544922	0.8910149491779952	-0.26106179124251805	M73.064774T533.7744
73.0842759620034	48.8210678100586	0.3241407150175619	1.4641173275076713	M73.084276T48.8211
73.1608236665254	491.028686523438	0.6518885467753451	0.7721427895471299	M73.160824T491.0287_2
73.9450766105205	773.4248046875	0.5442284401486213	0.980330770326275	M73.945077T773.4248
74.0235393949358	162.328033447266	0.05715123718365175	2.557712884999629	M74.023539T162.328
74.023363670417	199.393226623535	0.6774668526159104	-0.7142192147754787	M74.023364T199.3932
74.0601763540282	43.1834545135498	0.775557200430357	0.5044083012231068	M74.060176T43.1835
74.9376586568743	766.8447265625	0.7763820538951519	0.5021153418315831	M74.937659T766.8447_1
74.9529411400796	765.766021728516	0.6526916817786454	0.7707138674389283	M74.952941T765.766
75.0230014281988	517.011413574219	0.9378477872588715	-0.15040610739703383	M75.023001T517.0114_1
75.0298681042189	196.603820800781	0.5479528557957292	-0.9738641304263727	M75.029868T196.6038
75.0441952376563	725.6845703125	0.6153968790285371	-0.8436014143290689	M75.044195T725.6846
75.9454270413902	766.803039550781	0.6388226361392433	0.7975328322147442	M75.945427T766.803
76.0394556209716	43.8325996398926	0.38941200313561114	-1.304083114023656	M76.039456T43.8326
76.9330888455191	766.412353515625	0.13398030151722373	2.0901823967217696	M76.933089T766.4124_1
76.9533059397361	765.967468261719	0.9668856231853474	0.07573127068215893	M76.953306T765.9675_2
77.0385141027592	199.428764343262	0.9154866692544079	-0.20839462543153808	M77.038514T199.4288
77.0382752519588	162.3671875	0.08875124018436985	2.323380317540711	M77.038275T162.3672
77.0384655500057	80.7375717163086	0.474344889184427	1.121042804049527	M77.038466T80.7376
77.9409526087871	766.811889648438	0.4389191846317962	1.1958428957640164	M77.940953T766.8119
78.0463142800417	162.33381652832	0.06271847930872934	2.508867312494509	M78.046314T162.3338
78.0606937572965	651.873687744141	0.3136665851849731	-1.4928912685796663	M78.060694T651.8737_2
78.1732216718519	676.577880859375	0.06660670544152479	-2.475901271554782	M78.173222T676.5779_2
78.2844104549596	676.580230712891	0.08608991887658562	-2.3399674962194985	M78.28441T676.5802_4
78.3961821071432	676.592041015625	0.23418464510584855	-1.7331632255211387	M78.396182T676.592_5
78.967032811397	216.578163146973	0.0005966931692989588	-4.4649010471829715	M78.967033T216.5782
79.0541889517087	162.410289789551	0.038788935016261884	2.7548724650535585	M79.054189T162.4103
79.0516999196699	219.147583007812	0.99356840526074	-0.019444338939118025	M79.0517T219.1476_1
79.559086614224	490.476837158203	0.10951920113797887	2.208508157306535	M79.559087T490.4768_1
79.6844955721617	490.476837158203	0.0014426911150355447	4.126745697192607	M79.684496T490.4768_2
79.8099927833817	490.474227905273	0.0010895172990735202	4.226419059165533	M79.809993T490.4742_3
80.2813830786223	676.020568847656	0.546634965512024	-0.9759088148321569	M80.281383T676.0206_1
80.3372493313317	676.020294189453	0.7582807054094807	-0.5413674589268397	M80.337249T676.0203_2
80.6156591024888	676.007202148438	0.30371914114757614	-1.521644494821212	M80.615659T676.0072_1
80.7272600842913	676.016845703125	0.6539133279819755	-0.7678421952560466	M80.72726T676.0168_2
80.9282747919912	40.993501663208	0.9480571386638503	0.12180291584114984	M80.928275T40.9935_1
80.9465771014582	41.0132923126221	0.7326552671831739	-0.5995427938631821	M80.946577T41.0133_2
80.963024849221	216.576126098633	0.0007088102824370516	-4.39867510630473	M80.963025T216.5761
80.9677807607168	40.993501663208	0.8649691995741313	0.3103423423837438	M80.967781T40.9935_3
81.0637918025098	680.838500976562	0.12850343512275	-2.113436355086019	M81.063792T680.8385_1
82.2381330594469	491.028686523438	0.5408894681077192	0.986913983965738	M82.238133T491.0287
82.9245687712552	40.951229095459	0.902615234036959	-0.23581501884840272	M82.924569T40.9512_1
82.9447059216932	41.0132179260254	0.9055982659868596	-0.22973689586963322	M82.944706T41.0132_2
82.9655620672229	40.9272060394287	0.8571773935089021	0.3334147349433371	M82.965562T40.9272_3
83.0853568852669	586.351318359375	0.001872822107962468	4.020671361602269	M83.085357T586.3513
83.0852463540385	606.680114746094	0.617329774236562	0.837495754754358	M83.085246T606.6801
83.9299710061948	764.909729003906	0.0942326014273432	2.2912823429410323	M83.929971T764.9097
84.0443266383092	76.763053894043	0.0323413277497598	2.838295421804375	M84.044327T76.7631
84.0444725692846	782.425262451172	0.8790333805071733	0.28566224402309237	M84.044473T782.4253
84.0445282215074	43.4704856872559	0.8130305645533263	0.4178599511361193	M84.044528T43.4705_2
84.0809243800718	62.4009056091309	0.7404684398067933	0.583019855340101	M84.080924T62.4009
84.2627411225584	689.774871826172	0.1099599273342512	-2.2055476606528406	M84.262741T689.7749_1
84.2836646852184	689.774841308594	0.09518435523248595	-2.2838153960958207	M84.283665T689.7748_2
84.3047348951453	689.777801513672	0.16361854850593854	-1.9666983599968397	M84.304735T689.7778_3
84.3741680627751	689.774353027344	0.4203988296482996	-1.2309503046803374	M84.374168T689.7744_4
84.3950941222456	689.774841308594	0.10730514336999894	-2.2218644961313365	M84.395094T689.7748_5
84.5075609893196	718.645294189453	0.6789077601099235	0.7120021504572637	M84.507561T718.6453_1
84.5063459866724	689.774353027344	0.07453770617576358	-2.4194221647450815	M84.506346T689.7744
84.5841107607413	617.218414306641	0.7573722450187906	0.5444952177596856	M84.584111T617.2184_1
84.6188342589061	718.62548828125	0.6483299753873919	0.7776210612234205	M84.618834T718.6255_3
84.7304816654868	718.680908203125	0.4279164766072392	1.2157284524309802	M84.730482T718.6809_4
84.7737523368451	569.458251953125	0.19669469870909523	-1.8462411791419955	M84.773752T569.4583_1
84.8295488072869	569.458251953125	0.5355431544108075	-0.9990485839738079	M84.829549T569.4583_2
84.9385472414097	579.546630859375	0.8957927471370503	-0.25118941368881326	M84.938547T579.5466
84.9387120656305	658.166137695312	0.9729654169585087	0.06046637771157322	M84.938712T658.1661_1
84.9386192411534	609.806396484375	0.002362568661584283	3.927350877458363	M84.938619T609.8064_1
84.9578292790541	755.30712890625	0.7590499376224503	0.540226620116696	M84.957829T755.3071_3
84.958572412427	770.657043457031	0.2641478547993134	1.6362751171371703	M84.958572T770.657_1
84.9582477698409	524.591949462891	0.010690295789248249	3.3275096490798997	M84.958248T524.5919
84.9578890381739	658.028381347656	0.617329774236562	0.8374076500259773	M84.957889T658.0284_2
84.957916764915	738.875213623047	0.7845416215418259	0.48194875836916357	M84.957917T738.8752_2
84.9806835187222	755.327117919922	0.7709585540607035	0.5141642727237706	M84.980684T755.3271_4
84.9810921476288	770.658020019531	0.49865010423568773	1.0708896534769206	M84.981092T770.658_2
84.980878818395	657.632293701172	0.5708791867020415	0.9290752463222768	M84.980879T657.6323_3
84.9810325968564	578.652801513672	0.7039897011647575	0.6558921529298292	M84.981033T578.6528_2
84.9809419795613	609.677429199219	0.27263863513092035	1.6104265374899231	M84.980942T609.6774_3
84.980829582651	738.988372802734	0.6213656123667263	0.829724676043837	M84.98083T738.9884_3
85.0479917006938	897.232330322266	0.7087227582932536	0.6445754096246565	M85.047992T897.2323
85.6482101436315	37.6535835266113	0.12627130191910127	-2.1236385611797566	M85.64821T37.6536
85.945478753654	765.2353515625	0.8440759373936884	0.35821754860176364	M85.945479T765.2354
85.9632838993851	755.310607910156	0.8636585666687429	-0.3138175846776094	M85.963284T755.3106
85.9639649320184	770.668273925781	0.9551766995672296	0.1028287355468756	M85.963965T770.6683
86.0034019311556	677.115295410156	0.015348973571979053	-3.1721154485658682	M86.003402T677.1153_1
86.0590421806489	490.47346496582	0.005462621371379927	3.6173019769475436	M86.059042T490.4735
86.0750384081361	99.1327056884766	0.7172117744713234	0.6266192824934826	M86.075038T99.1327_2
86.0952065277833	98.6658020019531	0.48849470409065104	1.0896695777114267	M86.095207T98.6658_3
86.1616645835022	99.3818588256836	0.8272300519191563	0.3925784802408401	M86.161665T99.3819_6
86.3917757540412	690.368133544922	0.5057688691461788	-1.0555186582961562	M86.391776T690.3681_1
86.4475678237487	690.369506835938	0.4622238086991315	-1.1480838144835708	M86.447568T690.3695_2
86.5033472155097	690.345489501953	0.954561346174481	-0.10521978081139971	M86.503347T690.3455_1
86.6158370279881	718.540740966797	0.0013704575513013263	4.14598064748638	M86.615837T718.5407_1
86.6716148840228	718.508514404297	0.0016601744162454404	4.08028760868568	M86.671615T718.5085_2
86.7260140098968	690.384033203125	0.5843182555564117	-0.9055233922589383	M86.726014T690.384_2
86.8378411569858	690.374633789062	0.7349086080782016	-0.5930101174352701	M86.837841T690.3746_3
86.952495381231	765.832916259766	0.3215179617540276	1.4725137661070626	M86.952495T765.8329_2
86.9519279845501	684.320281982422	0.2462566553021791	-1.6915592090578673	M86.951928T684.3203_2
86.9519461860503	669.942352294922	0.477750117670315	-1.110810080297975	M86.951946T669.9424_1
86.9740280338381	765.840118408203	0.23784495495912264	1.7186549577964718	M86.974028T765.8401_3
87.0806482993061	289.014526367188	0.7956857561863582	-0.46050012181425193	M87.080648T289.0145
87.0806145967943	256.143798828125	0.7531701294734288	0.5520314750929252	M87.080615T256.1438
87.0999208894919	98.7413330078125	0.3199189762726788	1.4761039573966692	M87.099921T98.7413_1
87.1025355900255	741.96875	0.7346957385893836	-0.5937930013464728	M87.102536T741.9688_3
87.39820879205	730.612823486328	0.0014534012714273147	-4.121833728803911	M87.398209T730.6128_2
87.5093763694381	730.619323730469	0.0018066623959803183	-4.0399383398230615	M87.509376T730.6193_1
87.6210597927336	730.618927001953	0.0022861407632279165	-3.9415014802695905	M87.62106T730.6189_2
87.837200821634	693.421508789062	0.04622547694007366	-2.6708883736482885	M87.837201T693.4215_1
87.8396516551756	707.93115234375	0.3989145588727294	-1.2778487317802334	M87.839652T707.9312
87.8930851563445	693.402526855469	0.06934344458929999	-2.4562479514945585	M87.893085T693.4025_2
87.9242139762399	4.37656116485596	0.8706807885991885	0.30150933292961385	M87.924214T4.3766
87.9242212224547	28.6946134567261	0.18490463500503657	1.885475581566833	M87.924221T28.6946
87.9242178057537	896.545440673828	0.27442396324668084	1.600608448613431	M87.924218T896.5454_1
87.944695207472	774.902160644531	0.8838738085440804	0.278124829399445	M87.944695T774.9022
87.9604050283339	766.303039550781	0.5376664043952857	-0.9942937771409381	M87.960405T766.303
87.9716831356966	765.276184082031	0.2010596681014088	1.830388289447376	M87.971683T765.2762
88.0231908557988	6.92336463928223	0.6539133279819755	0.7664873264896606	M88.023191T6.9234
88.0230595110774	847.690246582031	0.3388877983337329	-1.4216325528203795	M88.02306T847.6902
88.0839245607772	655.426574707031	0.8350483535321923	-0.379235752161961	M88.083925T655.4266
88.0839204838251	742.704498291016	0.9502480645695981	0.11442896754797997	M88.08392T742.7045
88.0839303180031	620.908752441406	0.979222135958319	-0.04790611525337203	M88.08393T620.9088
88.1033169670734	99.7578506469727	0.7994233695874512	-0.4503782291774765	M88.103317T99.7579
88.1122293207372	748.420654296875	0.30382763585928646	1.5202655890055343	M88.112229T748.4207
88.287571501023	711.959228515625	0.0472098046327635	-2.661852782945243	M88.287572T711.9592_1
88.5249923981962	6.30097341537476	0.923545461228586	0.18122779599704897	M88.524992T6.301
88.9321843184122	765.8701171875	0.36964592459981976	1.349217002654916	M88.932184T765.8701_1
88.9526853740375	609.620452880859	0.18808079288171525	1.8745672821731574	M88.952685T609.6205_1
88.9526899574567	738.895751953125	0.34899498510946303	-1.3993045125575234	M88.95269T738.8958
88.9526779438647	725.674621582031	0.18490463500503657	1.885680856377149	M88.952678T725.6746_1
88.9527189592336	755.322662353516	0.8014224963191275	0.4444185066458972	M88.952719T755.3227_1
88.9532668255766	768.653503417969	0.813200234673844	0.41739188964284035	M88.953267T768.6535
88.9682974980471	765.794555664062	0.6622145038158226	0.7453710082404083	M88.968297T765.7946_2
89.0056980825146	216.528167724609	0.0019566349503539974	-4.001806427553902	M89.005698T216.5282
89.0385392155335	199.425170898438	0.8617678033674986	-0.31908020038972257	M89.038539T199.4252
89.0925547977269	103.370208740234	0.4078021244709586	-1.2554711942942869	M89.092555T103.3702_1
89.1140129166155	103.277969360352	0.3665327481921387	-1.3573539353981374	M89.114013T103.278_2
89.1382040066433	103.874465942383	0.2924833106393255	-1.554002090514406	M89.138204T103.8745
89.1699994127495	683.789306640625	0.5989952218504312	-0.8752157308957674	M89.169999T683.7893_1
89.3926264958175	684.320281982422	0.2123792003723465	-1.7955107218217135	M89.392626T684.3203_2
89.3946190448558	721.506286621094	0.1192769033391285	-2.157086323578227	M89.394619T721.5063_1
89.4502589471896	721.504150390625	0.24866695176877118	-1.6825241443214827	M89.450259T721.5042_2
89.5063663869076	730.701782226562	0.0008940537266281732	-4.319200602827106	M89.506366T730.7018_1
89.5043403298733	683.809722900391	0.2449909208605908	-1.6960871353193077	M89.50434T683.8097_1
89.5621138828903	730.880035400391	0.00099691229983999	-4.257242304072293	M89.562114T730.88_2
89.7283335757343	677.229370117188	0.05698723184695397	-2.5591996584599066	M89.728334T677.2294_2
89.8405557202918	730.531188964844	0.0033803985016577407	-3.8061269944612435	M89.840556T730.5312_3
89.9169066139486	775.71875	0.26412167291632266	1.6372570119213286	M89.916907T775.7188
89.9399641573333	774.353271484375	0.9299060813166172	-0.1681600095031339	M89.939964T774.3533
89.9609471153924	766.379211425781	0.6564369685292252	0.758294513652123	M89.960947T766.3792_1
90.0551103994434	43.0787734985352	0.322564169328007	-1.470203054526196	M90.05511T43.0788
90.0795234340838	616.927490234375	0.3732422886877828	1.3396210561985262	M90.079523T616.9275
90.1187484219396	103.303779602051	0.15877485182293138	-1.9860610445536826	M90.118748T103.3038
90.7302704980378	37.6670703887939	0.5766738180539963	-0.9191341909850488	M90.73027T37.6671_1
90.9033435794659	774.2666015625	0.8962136463994319	0.2489850604004988	M90.903344T774.2666
90.9243243836081	775.730285644531	0.32453792293546263	-1.4617210294437977	M90.924324T775.7303
90.9533073757515	38.2091255187988	0.8439282712821574	0.36114275091564046	M90.953307T38.2091_4
90.9480020332836	807.391967773438	0.1939553085819168	-1.8548031180319289	M90.948002T807.392
90.9751431056	38.2805252075195	0.676850927356256	0.7163890055971712	M90.975143T38.2805_5
91.0003665532849	38.2091255187988	0.682661912242949	0.7028531673247099	M91.000367T38.2091_6
91.0391354352981	772.002624511719	0.4715454113958167	-1.1263731695473822	M91.039135T772.0026
91.0391387267258	828.163238525391	0.8576200915889209	0.33141272260055615	M91.039139T828.1632
91.0539007303577	162.366027832031	0.24223694725249498	1.7049676882347178	M91.053901T162.366
91.0543337294182	514.075286865234	0.39421374553318983	1.2921276842945713	M91.054334T514.0753
91.0542851822806	491.554458618164	0.6450449474340522	0.7841146666556534	M91.054285T491.5545
91.0542558593666	454.0146484375	0.6985396424830509	0.666136287049334	M91.054256T454.0146
91.054106617597	296.864562988281	0.7509727666088108	-0.5595980509718536	M91.054107T296.8646
91.0537876642308	278.836181640625	0.3440554498491709	-1.4113986320536858	M91.053788T278.8362
91.054274044407	781.780364990234	0.9112925852094942	0.2170566588164653	M91.054274T781.7804
91.0541215330442	259.862915039062	0.6716828601372655	0.7278281538046824	M91.054122T259.8629
91.0542717329012	199.457244873047	0.6649066865857745	-0.7407148641931937	M91.054272T199.4572
91.0541800921952	381.592193603516	0.3188646387330108	1.4795475505191413	M91.05418T381.5922
91.9565781953918	766.388488769531	0.8257151355152514	0.3948338426252592	M91.956578T766.3885
91.9801983096123	38.2091255187988	0.6950580931478273	0.6749571680825527	M91.980198T38.2091
92.0595771426836	677.255493164062	0.20162734762969273	-1.8285263718435094	M92.059577T677.2555_1
92.1731471735082	723.808898925781	0.32545835038851967	-1.4590115451836005	M92.173147T723.8089_1
92.22895310537	723.824584960938	0.6345599447479212	-0.8062600763726998	M92.228953T723.8246_2
92.5072901352933	723.843933105469	0.00595314816751232	-3.577101507968727	M92.50729T723.8439_1
92.6188334342808	723.851928710938	0.059802021813652705	-2.533707316715482	M92.618833T723.8519_2
92.8147235646881	676.077453613281	0.7502105735194411	0.5624372822351248	M92.814724T676.0775
92.9004423896763	774.424896240234	0.7468048022101961	-0.5692681508317375	M92.900442T774.4249
92.9483408764382	757.6875	0.5357536558860115	0.9979119717416686	M92.948341T757.6875
92.9656831387033	198.849746704102	0.14243609338159124	2.058222813235576	M92.965683T198.8497
92.965709371271	38.7566604614258	0.8410918392686966	0.36602073487088976	M92.965709T38.7567
92.9811075309171	38.2091255187988	0.9093580947809488	0.22219999985967887	M92.981108T38.2091_1
93.0697273443041	162.366111755371	0.09057442778190333	2.3139270955559628	M93.069727T162.3661_2
93.2023265876467	37.6532821655273	0.010552501085154814	-3.34160880766354	M93.202327T37.6533_2
93.9546120984242	766.417388916016	0.21141167334321329	1.7992743666760507	M93.954612T766.4174
94.9554108876803	772.295166015625	0.6296463800444169	-0.8149356360847739	M94.955411T772.2952
95.0084558446738	768.413696289062	0.8732499476327851	0.2954449260712328	M95.008456T768.4137
95.0854417440463	490.478759765625	0.4511263668428192	1.1723448806156893	M95.085442T490.4788
95.085561493471	580.950308173828	0.40145452125985065	1.2726986160389437	M95.085561T580.9503
95.1741787879378	713.21337890625	0.2650825672141725	-1.6326613425509031	M95.174179T713.2134
95.9735658085516	765.775512695312	0.8209627627409793	-0.4044148686182203	M95.973566T765.7755
96.9219496134864	40.9718799591064	0.6419514138635831	-0.7921647779526797	M96.92195T40.9719
96.9377649638337	764.764404296875	0.39456088987538424	1.2907791523679069	M96.937765T764.7644_1
96.9606570471588	4.97748136520386	0.9599598802627044	0.09136137217468958	M96.960657T4.9775
96.9607705051873	30.3999099731445	0.20719009058049034	1.8132357091387474	M96.960771T30.3999
96.9606821673741	838.896362304688	0.9915067071138883	-0.023543015393046554	M96.960682T838.8964
96.9606923408686	857.268859863281	0.634988615547498	-0.8054201740596068	M96.960692T857.2689
96.9720498309294	764.287231445312	0.6528291530817243	0.7702843520365257	M96.97205T764.2872
97.1013718689829	378.368072509766	0.8838738085440804	0.2786181866172421	M97.101372T378.3681
97.9378985410498	764.821014404297	0.6436282430313216	0.7873752785497955	M97.937899T764.821
97.9689300956623	765.781829833984	0.2408569620597228	1.708847615913035	M97.96893T765.7818
98.9188967433327	40.970272064209	0.4865916465732635	-1.0938125759181483	M98.918897T40.9703
98.9358882171554	766.395568847656	0.41291952974591456	1.24490638902005	M98.935888T766.3956_1
98.961194029163	766.293518066406	0.1117664488304098	2.192551572152044	M98.961194T766.2935_2
98.9613819232752	564.798461914062	0.08093461380298109	2.3778018731028663	M98.961382T564.7985
98.9614717980658	518.620788574219	0.009558460219030146	3.3864324421790535	M98.961472T518.6208
98.9745253534109	250.501121520996	0.9668856231853474	0.07593628287439028	M98.974525T250.5011
98.9744626938693	237.190475463867	0.9909530069188894	-0.024844222549543337	M98.974463T237.1905
99.688984256726	690.968139648438	0.1028004365474385	2.2453293248138086	M99.688984T690.9681
99.9352450699384	765.378662109375	0.8617678033674986	-0.31979423775692584	M99.935245T765.3787
99.9481658587398	765.764007568359	0.6158613918138656	0.8423821219865392	M99.948166T765.764_1
99.9690231346442	765.977355957031	0.5926355071218402	-0.8884405965777106	M99.969023T765.9774_2
100.024507609617	34.2071781158447	0.6144071030286758	0.845983857997409	M100.024508T34.2072_4
100.073935906276	490.476837158203	0.0022861407632279165	3.9408646658827697	M100.073936T490.4768
100.756566244895	37.6539421081543	0.01839728568150206	-3.086502778267804	M100.756566T37.6539
100.931496436206	765.789794921875	0.15079078915069663	2.0213712693566324	M100.931496T765.7898_1
100.957304642928	766.298217773438	0.4043649988648672	1.2668030895334252	M100.957305T766.2982_2
101.00577660781	216.639122009277	0.00033032720763881635	-4.695876856993996	M101.005777T216.6391
101.008511244284	583.128051757812	0.9264893213925217	-0.17541635135106257	M101.008511T583.1281
101.023445397898	84.5986251831055	0.695947317206943	0.671784801963893	M101.023445T84.5986
101.024166980455	34.1707611083984	0.5269103468358738	1.0134239319417402	M101.024167T34.1708_3
101.071123194581	43.6105880737305	0.22687268853153797	-1.7534255765290947	M101.071123T43.6106
101.078195514348	490.471496582031	0.4743549243480915	1.1197532388084321	M101.078196T490.4715
101.096293885389	417.632385253906	0.7259312205767233	0.6115848490787571	M101.096294T417.6324
101.940520873339	764.818786621094	0.8478392140529827	0.34877076206669244	M101.940521T764.8188
101.964739736072	766.320251464844	0.729200562837679	0.6046099689716325	M101.96474T766.3203
102.021791307735	34.2027702331543	0.676850927356256	0.7158479270236469	M102.021791T34.2028_2
102.688985615978	683.20849609375	0.7956857561863582	-0.45932667002057614	M102.688986T683.2085
102.93235536662	766.320373535156	0.8082550469533276	0.4306841435758929	M102.932355T766.3204_1
102.947875206785	766.395568847656	0.22544968139713092	1.7580265560702324	M102.947875T766.3956_2
102.969412099959	657.641693115234	0.8350483535321923	-0.379430079132928	M102.969412T657.6417
102.969383146024	484.672653198242	0.1526951164484804	2.010675095956505	M102.969383T484.6727
102.969548673233	592.410308837891	0.4084034345757076	1.2540556962837324	M102.969549T592.4103
102.969317526872	755.290405273438	0.8110839166033766	0.42176755803312127	M102.969318T755.2904_1
102.969390893484	770.616607666016	0.9257860734846599	-0.1768312819405951	M102.969391T770.6166
102.969400813059	739.017578125	0.7509528777607192	0.5599714162851724	M102.969401T739.0176
103.053851637183	162.410293579102	0.03627371339688754	2.785611553737599	M103.053852T162.4103
103.075497282355	562.511169433594	0.6594519317179295	0.7523690565009907	M103.075497T562.5112
103.075540410203	771.692230224609	0.6483927460884176	-0.777005714678206	M103.07554T771.6922
103.075534157808	337.745483398438	0.01063212915464412	-3.333634377443071	M103.075534T337.7455
103.801290392115	474.649612426758	0.3313506858937091	1.441562347935087	M103.80129T474.6496_1
103.943112234038	5.62576270103455	0.15522687572382948	-2.0011091879230207	M103.943112T5.6258
103.943116670086	28.0094022750854	0.7956857561863582	0.4597964694581865	M103.943117T28.0094
103.955652678545	771.760345458984	0.4103066297351351	1.2505052985531604	M103.955653T771.7603
103.978248302748	755.224975585938	0.9017921877910707	-0.23842384451985577	M103.978248T755.225
104.053071359354	64.7072601318359	0.34899498510946303	1.3993276144239497	M104.053071T64.7073_2
104.057558806923	162.348136901855	0.02733975433507112	2.9178598844092907	M104.057559T162.3481
104.070766438623	44.2335472106934	0.05725397996098721	2.5552869814880923	M104.070766T44.2335
104.106722187938	587.969909667969	0.9230925353129096	-0.1862650723434865	M104.106722T587.9699
104.106737606137	557.736083984375	0.9333788483196019	-0.16111465751571488	M104.106738T557.7361
104.107296777734	42.0154190063477	0.29505312686258134	1.5455931789865929	M104.107297T42.0154_2
104.135988408396	42.0128116607666	0.4804551594095678	1.1059041638739866	M104.135988T42.0128_4
104.934359997036	766.34326171875	0.9470987829535666	0.12346096899503076	M104.93436T766.3433_1
104.948426762933	766.410522460938	0.9954482554431852	-0.010136229158160377	M104.948427T766.4105_2
104.963534634028	765.997131347656	0.7965753575804042	-0.4576809441065983	M104.963535T765.9971_3
104.982933178446	216.583656311035	0.0007716007385352484	-4.365454266862819	M104.982933T216.5837
104.992720513178	766.303039550781	0.9227118232530355	0.19092676244695092	M104.992721T766.303_4
105.003489170559	34.2020721435547	0.5942005382705484	0.8838680005351673	M105.003489T34.2021_2
105.032730211131	34.1208724975586	0.4714251716285606	1.127088451713694	M105.03273T34.1209_3
105.033434776251	506.894958496094	7.845602114306208e-05	5.446040573207151	M105.033435T506.895
105.033678353362	435.197723388672	0.7844229879412515	-0.48252862954453485	M105.033678T435.1977
105.033603533617	407.340209960938	0.8947262612297112	-0.2527126096443767	M105.033604T407.3402
105.110534547676	42.0145530700684	0.32946451412018823	1.4457846455005883	M105.110535T42.0146_2
105.93499401382	778.731628417969	0.7088812045109638	0.6441254625377713	M105.934994T778.7316
105.935069443371	3.05153405666351	0.8617678033674986	0.31982962979567764	M105.935069T3.0515
105.934971494762	28.4177494049072	0.4870450978875366	-1.0926769169387824	M105.934971T28.4177
105.954060518934	771.921569824219	0.27514171642768664	-1.59838058549401	M105.954061T771.9216
105.96544721983	766.515747070312	0.17780942585823015	-1.9097598425762718	M105.965447T766.5157
105.990719916678	216.566017150879	0.008537743195826732	-3.4390623438491947	M105.99072T216.566
106.005491259469	34.2058143615723	0.587284561357475	0.8994110316215695	M106.005491T34.2058
106.050043479206	43.6775131225586	0.001450516946401365	-4.123848550850408	M106.050043T43.6775
106.086387325451	246.586151123047	0.2680087164143025	-1.6237477051022557	M106.086387T246.5862
106.19290351233	723.684265136719	0.346314491600827	-1.405241927603263	M106.192904T723.6843
106.943703505555	766.302917480469	0.6159036586998421	0.8407019727872121	M106.943704T766.3029_1
106.963912620447	564.783935546875	0.640481865331932	0.7945326729888066	M106.963913T564.7839_1
106.965633110128	766.442474365234	0.4493977303797404	1.1759403523544105	M106.965633T766.4425_2
106.978759301314	216.468490600586	0.0008455142655668111	-4.334950885280623	M106.978759T216.4685
106.979099305944	766.289825439453	0.4689699852685315	1.132186033809539	M106.979099T766.2898_3
106.993822589378	767.933288574219	0.7458973828080339	-0.5711851317337489	M106.993823T767.9333
107.001016347428	34.203971862793	0.571696212804543	0.9260197304940203	M107.001016T34.204
107.028431150692	769.704833984375	0.954561346174481	0.10476264704317519	M107.028431T769.7048
107.04926211415	162.406772638672	0.010682906556812567	3.3284364226251784	M107.049262T162.4068
107.085486184003	474.683731079102	0.13186750655330118	2.0979284166530174	M107.085486T474.6837
107.726966601703	37.7817764282227	0.017894706916497673	-3.1023878287045616	M107.726967T37.7818_1
107.950684626474	777.474884033203	0.4619501239847175	-1.149033884732883	M107.950685T777.4749
